,Numerical,,Extra Notes
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1263.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1505.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image818.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1511.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1277.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1288.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image159.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image171.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image617.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image603.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image165.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1049.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image398.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1707.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1061.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1075.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1713.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image429.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image415.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image373.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image367.jpg,5,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image401.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image371.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image417.jpg,8,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image403.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image365.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1088.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image359.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1063.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1705.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1711.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1077.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1739.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image615.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image173.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image167.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image601.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image629.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1507.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1261.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1275.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1513.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image832.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1249.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image198.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image826.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image761.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image775.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image985.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1498.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image749.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image991.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1473.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1315.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1301.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1467.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image946.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1329.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image952.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image205.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image18.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image563.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image577.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image211.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image239.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image24.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1856.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1842.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image30.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1117.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1671.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1665.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1103.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1659.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image588.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image589.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1658.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1664.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1102.jpg,8,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1116.jpg,10,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1670.jpg,7,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1843.jpg,9,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image31.jpg,10,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image25.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image238.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1857.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image576.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image210.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image19.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image204.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image562.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image953.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image947.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1328.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1300.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1466.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1472.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1314.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image990.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image748.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1499.jpg,5,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image984.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image774.jpg,2,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image760.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image199.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1248.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image827.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image833.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1274.jpg,3,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1512.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1506.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1260.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image628.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image166.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image600.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image614.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image172.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1738.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1710.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1076.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1062.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1704.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image358.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1089.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image402.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image364.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image370.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image416.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1788.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image459.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image317.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image471.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image465.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image303.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1039.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1005.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1763.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1777.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1011.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image897.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image129.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image883.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image673.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image115.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image101.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image7.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image667.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image854.jpg,8,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1549.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image698.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image840.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1561.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image868.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1207.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1213.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1575.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1398.jpg,7,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image707.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image713.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image920.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1429.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image934.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1415.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1373.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1367.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image908.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1401.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image42.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image539.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1830.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1824.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image56.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image263.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image505.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image511.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1818.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image277.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image81.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1159.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image95.jpg,6,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image288.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1171.jpg,7,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1617.jpg,7,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1603.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1165.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1602.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1164.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1170.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1616.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image289.jpg,7,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image94.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1158.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image80.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1819.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image510.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image276.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image262.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image504.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1825.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image57.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image43.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1831.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image538.jpg,8,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1366.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1400.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image909.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1414.jpg,8,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1372.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image935.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1428.jpg,6,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image921.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image712.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image706.jpg,8,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1399.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1212.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1574.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image869.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1560.jpg,5,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1206.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image841.jpg,7,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image699.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1548.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image855.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image6.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image100.jpg,8,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image666.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image672.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image114.jpg,6,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image882.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image896.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image128.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1776.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1010.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1004.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1762.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1038.jpg,6,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image464.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image302.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image316.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image470.jpg,10,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image458.jpg,10,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1789.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image328.jpg,10,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image300.jpg,2,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image466.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image472.jpg,10,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image314.jpg,1,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image499.jpg,3,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1748.jpg,10,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1012.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1774.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1760.jpg,10,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1006.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image880.jpg,10,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image658.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1589.jpg,10,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image894.jpg,10,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image664.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image102.jpg,1,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image4.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image116.jpg,1,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image670.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image843.jpg,7,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1238.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image857.jpg,7,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1576.jpg,10,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1210.jpg,7,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1204.jpg,5,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1562.jpg,5,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image738.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image710.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image704.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image937.jpg,10,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1358.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image923.jpg,8,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1402.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1364.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1370.jpg,7,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1416.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image55.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image248.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1199.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1827.jpg,5,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1833.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image41.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image69.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image274.jpg,3,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image512.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image506.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image260.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image96.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1628.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image82.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1166.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1600.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1614.jpg,5,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1172.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1615.jpg,4,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1173.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1167.jpg,2,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1601.jpg,3,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1629.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image83.jpg,8,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image97.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image507.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image261.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image275.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image68.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image513.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1832.jpg,4,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image40.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1198.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image249.jpg,5,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image54.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1826.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1371.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1417.jpg,2,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1403.jpg,4,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1365.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image922.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image936.jpg,4,6,
